"seqnames","start","end","width","strand","num_vars"
"chr1",60310927,60311099,173,"*",0
"chr1",60312151,60312245,95,"*",1
"chr1",60319317,60319433,117,"*",1
"chr1",60319671,60319832,162,"*",2
"chr1",60328060,60328208,149,"*",3
"chr1",60329327,60329462,136,"*",1
"chr1",60330891,60338328,7438,"*",90
"chr1",60343323,60343457,135,"*",2
"chr1",60352121,60352170,50,"*",0
"chr1",60352909,60353075,167,"*",1
"chr1",60354514,60354656,143,"*",0
"chr1",60363190,60363357,168,"*",0
"chr1",60366649,60366727,79,"*",1
"chr1",60371221,60371336,116,"*",0
"chr1",60372590,60372707,118,"*",0
"chr1",60376067,60376187,121,"*",2
"chr1",60379374,60379485,112,"*",0
"chr1",60382404,60382468,65,"*",0
"chr1",60386905,60386994,90,"*",2
"chr1",60387139,60388060,922,"*",9
"chr1",60409619,60409919,301,"*",2
"chr1",60434243,60434410,168,"*",1
"chr1",60437056,60437232,177,"*",0
"chr1",60443985,60444082,98,"*",1
"chr1",60447260,60447406,147,"*",0
"chr1",60448078,60448202,125,"*",1
"chr1",60453604,60453762,159,"*",1
"chr1",60470666,60470839,174,"*",0
"chr1",60476740,60481162,4423,"*",33
"chr1",60483191,60483340,150,"*",5
"chr1",60490412,60490944,533,"*",4
"chr1",60493323,60493680,358,"*",2
"chr1",60495415,60495535,121,"*",1
"chr1",60496225,60496323,99,"*",0
"chr1",60498424,60498534,111,"*",0
"chr1",60499480,60499623,144,"*",0
"chr1",60500555,60500620,66,"*",0
"chr1",60501756,60501877,122,"*",0
"chr1",60502825,60502984,160,"*",0
"chr1",60503518,60503595,78,"*",1
"chr1",60510417,60510491,75,"*",0
"chr1",60518980,60519060,81,"*",1
"chr1",60522839,60523066,228,"*",0
"chr1",60525592,60526100,509,"*",4
"chr1",60527384,60527489,106,"*",0
"chr1",60533287,60533406,120,"*",1
"chr1",60537020,60537436,417,"*",10
"chr1",60566565,60566769,205,"*",0
"chr1",60567054,60567104,51,"*",2
"chr1",60592251,60592709,459,"*",2
"chr1",60613698,60613803,106,"*",2
"chr1",60700872,60701050,179,"*",4
"chr1",60701380,60701937,558,"*",5
"chr1",60703918,60705656,1739,"*",6
"chr1",60716800,60717001,202,"*",1
"chr1",60718510,60718699,190,"*",3
"chr1",60720486,60720577,92,"*",2
"chr1",60746358,60746528,171,"*",1
"chr1",60762979,60764626,1648,"*",24
"chr1",60765277,60765392,116,"*",0
"chr1",60769657,60773359,3703,"*",37
"chr1",60776665,60777224,560,"*",0
"chr1",60778843,60778916,74,"*",1
"chr1",60781550,60781834,285,"*",3
"chr1",60792490,60793081,592,"*",9
"chr1",60793632,60793832,201,"*",3
"chr1",60797944,60798027,84,"*",3
"chr1",60801240,60801300,61,"*",2
"chr1",60803622,60803790,169,"*",0
"chr1",60809116,60809271,156,"*",1
"chr1",60809336,60809942,607,"*",10
"chr1",60887000,60887206,207,"*",0
"chr1",60893727,60893861,135,"*",8
"chr1",60900567,60900621,55,"*",0
"chr1",60900898,60901422,525,"*",3
"chr1",60909025,60909279,255,"*",2
"chr1",60912423,60912770,348,"*",3
"chr1",60913219,60913328,110,"*",1
"chr1",60914613,60915832,1220,"*",17
"chr1",60948230,60948465,236,"*",5
"chr1",60977927,60978016,90,"*",0
"chr1",60993702,60994040,339,"*",3
"chr1",60994610,60994716,107,"*",1
"chr1",60995524,60995797,274,"*",4
"chr1",60997701,61000320,2620,"*",42
"chr1",61075674,61076225,552,"*",4
"chr1",61121378,61122123,746,"*",5
"chr1",61122760,61122985,226,"*",6
"chr1",61123522,61124004,483,"*",5
"chr1",61196541,61197242,702,"*",12
"chr1",61306636,61306793,158,"*",0
"chr1",61306885,61307005,121,"*",0
"chr1",61307524,61307746,223,"*",6
"chr1",61378432,61378556,125,"*",3
"chr1",61379010,61379168,159,"*",1
"chr1",61379996,61380229,234,"*",0
"chr1",61394108,61394207,100,"*",1
"chr1",61395631,61395904,274,"*",2
"chr1",61440101,61440478,378,"*",1
"chr1",61459117,61459281,165,"*",2
"chr1",61469361,61469475,115,"*",3
"chr1",61470441,61470543,103,"*",3
"chr1",61616943,61617255,313,"*",0
"chr1",61620612,61621149,538,"*",8
"chr1",61638824,61639362,539,"*",6
"chr1",61767415,61769859,2445,"*",31
"chr1",61771949,61772083,135,"*",1
"chr1",61786744,61786954,211,"*",1
"chr1",61848421,61848535,115,"*",1
"chr1",61851134,61851540,407,"*",3
"chr1",62010307,62010478,172,"*",1
"chr1",62076385,62076494,110,"*",0
"chr1",62078126,62078259,134,"*",1
"chr1",62131195,62131680,486,"*",7
"chr1",62133893,62134024,132,"*",1
"chr1",62135958,62136109,152,"*",1
"chr1",62144847,62144935,89,"*",1
"chr1",62153933,62154019,87,"*",2
"chr1",62159435,62159560,126,"*",2
"chr1",62161110,62161468,359,"*",6
"chr1",62164080,62164219,140,"*",0
"chr1",62166354,62166482,129,"*",0
"chr1",62198577,62198762,186,"*",0
"chr1",62211534,62211704,171,"*",1
"chr1",62216423,62216555,133,"*",0
"chr1",62230179,62230278,100,"*",1
"chr1",62238837,62238952,116,"*",0
"chr1",62275883,62275927,45,"*",1
"chr1",62343934,62344140,207,"*",6
"chr1",62344870,62345107,238,"*",2
"chr1",62440011,62440121,111,"*",2
"chr1",62456725,62457416,692,"*",7
"chr1",62479499,62479795,297,"*",1
"chr1",62499092,62499261,170,"*",3
"chr1",62532645,62532780,136,"*",0
"chr1",62587737,62587816,80,"*",1
"chr1",62637566,62642284,4719,"*",52
"chr1",62656695,62656745,51,"*",1
"chr1",62657600,62657788,189,"*",5
"chr1",62660839,62661716,878,"*",23
"chr1",62703285,62704277,993,"*",2
"chr1",62718930,62719107,178,"*",1
"chr1",62738289,62739932,1644,"*",20
"chr1",62744175,62744405,231,"*",0
"chr1",62745358,62745513,156,"*",1
"chr1",62747158,62747327,170,"*",1
"chr1",62749133,62749288,156,"*",0
"chr1",62760775,62760919,145,"*",0
"chr1",62762691,62763040,350,"*",2
"chr1",62764850,62764994,145,"*",1
"chr1",62769000,62769116,117,"*",0
"chr1",62771705,62771845,141,"*",0
"chr1",62783294,62783556,263,"*",3
"chr1",62785045,62785141,97,"*",0
"chr1",62786281,62786316,36,"*",0
"chr1",62795709,62796981,1273,"*",11
"chr1",62812534,62812584,51,"*",0
"chr1",62815333,62818695,3363,"*",49
"chr1",62958418,62958632,215,"*",3
"chr1",62962590,62962734,145,"*",2
"chr1",62980435,62980511,77,"*",0
"chr1",62981198,62981380,183,"*",4
"chr1",63032706,63032819,114,"*",1
"chr1",63038214,63038581,368,"*",2
"chr1",63047801,63059145,11345,"*",74
"chr1",63061040,63061197,158,"*",0
"chr1",63062036,63062253,218,"*",0
"chr1",63065704,63065837,134,"*",0
"chr1",63068184,63068293,110,"*",0
"chr1",63073774,63074019,246,"*",2
"chr1",63074322,63074546,225,"*",2
"chr1",63078953,63079061,109,"*",1
"chr1",63085668,63086398,731,"*",4
"chr1",63091791,63091929,139,"*",1
"chr1",63093285,63093531,247,"*",1
"chr1",63093640,63093730,91,"*",0
"chr1",63105656,63105759,104,"*",0
"chr1",63114211,63114334,124,"*",1
"chr1",63114361,63114667,307,"*",3
"chr1",63143596,63143922,327,"*",6
"chr1",63144119,63144185,67,"*",0
"chr1",63147120,63147192,73,"*",0
"chr1",63147290,63147424,135,"*",1
"chr1",63148396,63148571,176,"*",0
"chr1",63149957,63150111,155,"*",1
"chr1",63151551,63151711,161,"*",2
"chr1",63152775,63152904,130,"*",1
"chr1",63156204,63156332,129,"*",0
"chr1",63156958,63158290,1333,"*",6
"chr1",63158902,63159864,963,"*",7
"chr1",63160880,63161014,135,"*",0
"chr1",63163667,63163852,186,"*",0
"chr1",63164730,63164860,131,"*",0
"chr1",63164949,63165030,82,"*",0
"chr1",63166291,63166367,77,"*",0
"chr1",63169229,63169336,108,"*",0
"chr1",63170050,63170141,92,"*",0
"chr1",63170849,63170914,66,"*",0
"chr1",63176428,63176822,395,"*",2
"chr1",63176825,63177291,467,"*",2
"chr1",63177723,63178565,843,"*",8
"chr1",63178677,63178754,78,"*",1
"chr1",63178832,63178898,67,"*",1
"chr1",63179004,63179135,132,"*",2
"chr1",63179248,63179373,126,"*",0
"chr1",63179458,63180486,1029,"*",19
"chr1",63182691,63184104,1414,"*",14
"chr1",63198031,63198156,126,"*",0
"chr1",63200313,63200674,362,"*",8
"chr1",63207515,63207614,100,"*",2
"chr1",63209754,63209899,146,"*",0
"chr1",63214164,63214543,380,"*",2
"chr1",63266848,63267114,267,"*",1
"chr1",63269433,63269526,94,"*",0
"chr1",63270877,63271028,152,"*",1
"chr1",63271248,63271316,69,"*",0
"chr1",63272821,63273120,300,"*",1
"chr1",63273226,63273472,247,"*",0
"chr1",63275096,63275178,83,"*",1
"chr1",63277931,63277983,53,"*",0
"chr1",63280767,63280877,111,"*",0
"chr1",63290647,63290782,136,"*",0
"chr1",63294916,63295046,131,"*",0
"chr1",63300280,63300383,104,"*",0
"chr1",63302640,63314576,11937,"*",70
"chr1",63357434,63358050,617,"*",10
"chr1",63364720,63365365,646,"*",8
"chr1",63445891,63446412,522,"*",4
"chr1",63447728,63447948,221,"*",0
"chr1",63477679,63477755,77,"*",0
"chr1",63494169,63494288,120,"*",3
"chr1",63515577,63515640,64,"*",1
"chr1",63528758,63528840,83,"*",1
"chr1",63530235,63532849,2615,"*",57
"chr1",63534286,63534358,73,"*",0
"chr1",63535135,63535208,74,"*",0
"chr1",63536919,63536984,66,"*",0
"chr1",63543119,63543190,72,"*",0
"chr1",63545431,63545594,164,"*",0
"chr1",63546416,63546500,85,"*",0
"chr1",63547727,63547817,91,"*",1
"chr1",63549747,63549795,49,"*",1
"chr1",63551761,63551860,100,"*",0
"chr1",63555155,63555226,72,"*",1
"chr1",63555814,63555903,90,"*",1
"chr1",63557408,63557488,81,"*",1
"chr1",63563409,63563459,51,"*",1
"chr1",63564145,63564208,64,"*",0
"chr1",63566602,63566910,309,"*",5
"chr1",63567849,63569094,1246,"*",10
"chr1",63570910,63571078,169,"*",4
"chr1",63572887,63573221,335,"*",2
"chr1",63575488,63575590,103,"*",1
"chr1",63581137,63581227,91,"*",0
"chr1",63585365,63585455,91,"*",0
"chr1",63592608,63596515,3908,"*",32
"chr1",63622851,63623151,301,"*",8
"chr1",63633418,63633898,481,"*",7
"chr1",63641055,63641214,160,"*",0
"chr1",63643303,63643373,71,"*",3
"chr1",63647397,63647532,136,"*",3
"chr1",63658870,63659015,146,"*",1
"chr1",63661139,63661250,112,"*",2
"chr1",63664220,63664563,344,"*",3
"chr1",63664773,63664844,72,"*",2
"chr1",63671468,63671971,504,"*",11
"chr1",63674856,63678855,4000,"*",49
"chr1",63685101,63685247,147,"*",5
"chr1",63686755,63686927,173,"*",3
"chr1",63698819,63699037,219,"*",3
"chr1",63701576,63701641,66,"*",1
"chr1",63711115,63711166,52,"*",0
"chr1",63711452,63711591,140,"*",0
"chr1",63715192,63715355,164,"*",0
"chr1",63718519,63718660,142,"*",1
"chr1",63719522,63720018,497,"*",4
"chr1",63721488,63721630,143,"*",1
"chr1",63721808,63721942,135,"*",1
"chr1",63725608,63725720,113,"*",0
"chr1",63730271,63730318,48,"*",0
"chr1",63730614,63730691,78,"*",1
"chr1",63731400,63732221,822,"*",6
"chr1",63734732,63734835,104,"*",2
"chr1",63735463,63736067,605,"*",9
"chr1",63737313,63737918,606,"*",7
"chr1",63739182,63739354,173,"*",1
"chr1",63745842,63746005,164,"*",1
"chr1",63747958,63748170,213,"*",0
"chr1",63749686,63750276,591,"*",3
"chr1",63751221,63751378,158,"*",1
"chr1",63752297,63754655,2359,"*",54
"chr1",63754907,63756419,1513,"*",22
"chr1",63768385,63768542,158,"*",4
"chr1",63769181,63769267,87,"*",2
"chr1",63844827,63845578,752,"*",7
"chr1",63917848,63917931,84,"*",1
"chr1",63920684,63920785,102,"*",0
"chr1",63923935,63924032,98,"*",2
"chr1",63925129,63925258,130,"*",3
"chr1",63926511,63926579,69,"*",2
"chr1",63928673,63928774,102,"*",0
"chr1",63928906,63928984,79,"*",1
"chr1",63934704,63934788,85,"*",1
"chr1",63935684,63935932,249,"*",6
"chr1",63964727,63964798,72,"*",0
"chr1",63967640,63968999,1360,"*",22
"chr1",64029447,64035764,6318,"*",37
"chr1",64042314,64042501,188,"*",2
"chr1",64078654,64079334,681,"*",1
"chr1",64079644,64079744,101,"*",3
"chr1",64081603,64081646,44,"*",0
"chr1",64090607,64090782,176,"*",3
"chr1",64120900,64121491,592,"*",2
"chr1",64122202,64122282,81,"*",0
"chr1",64150201,64150665,465,"*",7
"chr1",64396334,64396403,70,"*",0
"chr1",64532804,64533020,217,"*",0
"chr1",64550849,64550970,122,"*",0
"chr1",64558503,64558649,147,"*",0
"chr1",64559727,64559768,42,"*",0
"chr1",64566217,64566317,101,"*",0
"chr1",64570134,64570276,143,"*",0
"chr1",64574073,64574255,183,"*",0
"chr1",64576179,64576329,151,"*",2
"chr1",64597234,64604547,7314,"*",88
"chr1",64606473,64608137,1665,"*",13
"chr1",64614204,64614268,65,"*",0
"chr1",64615098,64615209,112,"*",0
"chr1",64615439,64615631,193,"*",5
"chr1",64616273,64617242,970,"*",18
"chr1",64679871,64680385,515,"*",3
"chr1",64683348,64683429,82,"*",1
"chr1",64685832,64685903,72,"*",1
"chr1",64688789,64688924,136,"*",3
"chr1",64690455,64690676,222,"*",2
"chr1",64691213,64691400,188,"*",0
"chr1",64700969,64701043,75,"*",0
"chr1",64702346,64702380,35,"*",0
"chr1",64708378,64708478,101,"*",0
"chr1",64711418,64711453,36,"*",0
"chr1",64713111,64713162,52,"*",0
"chr1",64714569,64714688,120,"*",2
"chr1",64718131,64718297,167,"*",1
"chr1",64721627,64721789,163,"*",0
"chr1",64723523,64725644,2122,"*",12
"chr1",64730560,64736853,6294,"*",65
"chr1",64737133,64737750,618,"*",4
"chr1",64785983,64786587,605,"*",9
"chr1",64789121,64795214,6094,"*",62
"chr1",64819936,64820093,158,"*",0
"chr1",64860298,64861250,953,"*",8
"chr1",64883129,64883322,194,"*",3
"chr1",64892752,64892897,146,"*",1
"chr1",64921550,64922482,933,"*",5
"chr1",64928033,64928097,65,"*",1
"chr1",64934402,64934780,379,"*",1
"chr1",64937697,64938539,843,"*",9
"chr1",64953163,64953787,625,"*",9
"chr1",64956615,64956824,210,"*",3
"chr1",64993924,64994631,708,"*",4
"chr1",65001307,65001462,156,"*",6
"chr1",65012689,65013309,621,"*",13
"chr1",65014470,65014759,290,"*",2
"chr1",65016067,65016543,477,"*",5
"chr1",65016665,65016774,110,"*",2
"chr1",65021383,65021505,123,"*",0
"chr1",65021919,65021996,78,"*",0
"chr1",65024663,65024779,117,"*",0
"chr1",65025563,65025730,168,"*",0
"chr1",65027685,65028732,1048,"*",26
"chr1",65029527,65030688,1162,"*",28
"chr1",65032586,65032759,174,"*",2
"chr1",65048554,65048896,343,"*",3
"chr1",65050770,65051149,380,"*",4
"chr1",65061872,65062182,311,"*",1
"chr1",65062345,65062431,87,"*",1
"chr1",65062731,65063301,571,"*",11
"chr1",65063394,65063452,59,"*",0
"chr1",65071525,65071874,350,"*",1
"chr1",65073162,65073404,243,"*",6
"chr1",65073497,65073689,193,"*",0
"chr1",65080228,65080567,340,"*",6
"chr1",65081915,65082157,243,"*",8
"chr1",65082247,65082267,21,"*",1
"chr1",65100389,65100725,337,"*",4
"chr1",65102981,65103373,393,"*",9
"chr1",65105285,65105750,466,"*",2
"chr1",65107313,65108805,1493,"*",27
"chr1",65109462,65109576,115,"*",1
"chr1",65109877,65109964,88,"*",1
"chr1",65116681,65116752,72,"*",0
"chr1",65117122,65117209,88,"*",3
"chr1",65119539,65119621,83,"*",1
"chr1",65121339,65121438,100,"*",1
"chr1",65123053,65123214,162,"*",3
"chr1",65158616,65159555,940,"*",19
"chr1",65161050,65161212,163,"*",0
"chr1",65161800,65161940,141,"*",0
"chr1",65165100,65165251,152,"*",1
"chr1",65166107,65166284,178,"*",0
"chr1",65168499,65168604,106,"*",0
"chr1",65170959,65171250,292,"*",3
"chr1",65175231,65175368,138,"*",0
"chr1",65175512,65175564,53,"*",0
"chr1",65178990,65179181,192,"*",1
"chr1",65186305,65186479,175,"*",4
"chr1",65186750,65186833,84,"*",0
"chr1",65190319,65190499,181,"*",0
"chr1",65192145,65192294,150,"*",0
"chr1",65192534,65192566,33,"*",0
"chr1",65195656,65195774,119,"*",0
"chr1",65196612,65196783,172,"*",2
"chr1",65202716,65202923,208,"*",0
"chr1",65205589,65205678,90,"*",1
"chr1",65215934,65216072,139,"*",2
"chr1",65219754,65219911,158,"*",0
"chr1",65222270,65222381,112,"*",1
"chr1",65223505,65223652,148,"*",0
"chr1",65224162,65224329,168,"*",0
"chr1",65230794,65230853,60,"*",0
"chr1",65233730,65233859,130,"*",1
"chr1",65234254,65234434,181,"*",1
"chr1",65235010,65235084,75,"*",0
"chr1",65238435,65238542,108,"*",0
"chr1",65244396,65244536,141,"*",1
"chr1",65245710,65245836,127,"*",0
"chr1",65246062,65247218,1157,"*",9
"chr1",65250186,65250286,101,"*",0
"chr1",65251605,65251676,72,"*",0
"chr1",65252412,65252583,172,"*",1
"chr1",65253352,65253530,179,"*",1
"chr1",65255042,65255155,114,"*",1
"chr1",65255522,65255630,109,"*",1
"chr1",65255939,65256093,155,"*",0
"chr1",65256548,65256638,91,"*",1
"chr1",65257909,65257969,61,"*",0
"chr1",65258783,65258920,138,"*",0
"chr1",65259999,65260119,121,"*",0
"chr1",65262880,65262975,96,"*",0
"chr1",65264347,65264430,84,"*",3
"chr1",65265249,65265346,98,"*",1
"chr1",65265762,65265926,165,"*",2
"chr1",65267826,65267885,60,"*",0
"chr1",65268698,65268874,177,"*",3
"chr1",65269873,65269976,104,"*",2
"chr1",65271268,65271396,129,"*",0
"chr1",65272447,65272708,262,"*",0
"chr1",65273033,65273107,75,"*",0
"chr1",65273643,65274012,370,"*",2
"chr1",65282056,65282223,168,"*",4
"chr1",65311257,65311670,414,"*",0
"chr1",65321969,65322071,103,"*",1
"chr1",65336748,65336858,111,"*",0
"chr1",65336974,65337089,116,"*",0
"chr1",65343480,65343577,98,"*",0
"chr1",65345307,65345496,190,"*",0
"chr1",65346813,65346966,154,"*",1
"chr1",65351536,65351596,61,"*",0
"chr1",65363252,65363315,64,"*",0
"chr1",65372278,65372372,95,"*",0
"chr1",65383863,65384001,139,"*",3
"chr1",65386301,65386342,42,"*",2
"chr1",65388418,65389244,827,"*",6
"chr1",65550464,65551036,573,"*",15
"chr1",65551169,65551237,69,"*",1
"chr1",65552682,65552994,313,"*",9
"chr1",65926522,65926566,45,"*",0
"chr1",65926648,65926890,243,"*",3
"chr1",65927971,65928307,337,"*",4
"chr1",66032183,66032925,743,"*",18
"chr1",66033085,66033425,341,"*",7
"chr1",66062965,66063376,412,"*",9
"chr1",66175273,66175698,426,"*",2
"chr1",66193119,66193181,63,"*",2
"chr1",66195172,66195378,207,"*",6
"chr1",66251647,66251712,66,"*",0
"chr1",66305889,66306025,137,"*",2
"chr1",66321719,66323753,2035,"*",25
"chr1",66326101,66326152,52,"*",1
"chr1",66328666,66328796,131,"*",4
"chr1",66362203,66362280,78,"*",2
"chr1",66364655,66364776,122,"*",5
"chr1",66380489,66381291,803,"*",5
"chr1",66386945,66387135,191,"*",5
"chr1",66399389,66399502,114,"*",2
"chr1",66401444,66404131,2688,"*",61
"chr1",66406211,66408272,2062,"*",22
"chr1",66410574,66410819,246,"*",5
"chr1",66412407,66416147,3741,"*",28
"chr1",66416344,66416550,207,"*",0
"chr1",66416732,66416866,135,"*",0
"chr1",66420135,66420196,62,"*",0
"chr1",66421646,66421790,145,"*",1
"chr1",66425197,66425528,332,"*",1
"chr1",66431527,66431619,93,"*",1
"chr1",66433514,66433595,82,"*",0
"chr1",66436082,66436232,151,"*",1
"chr1",66438254,66438366,113,"*",0
"chr1",66438792,66442583,3792,"*",41
"chr1",66468367,66468538,172,"*",2
"chr1",66469464,66469512,49,"*",0
"chr1",66471976,66472132,157,"*",1
"chr1",66473231,66473532,302,"*",0
"chr1",66483241,66483364,124,"*",4
"chr1",66485765,66486190,426,"*",10
"chr1",66490992,66491131,140,"*",0
"chr1",66503530,66503791,262,"*",4
"chr1",66504923,66505057,135,"*",0
"chr1",66506630,66506846,217,"*",2
"chr1",66507326,66507466,141,"*",0
"chr1",66509267,66509535,269,"*",1
"chr1",66510550,66510924,375,"*",1
"chr1",66521455,66521601,147,"*",0
"chr1",66525643,66525790,148,"*",0
"chr1",66527872,66528020,149,"*",0
"chr1",66529972,66530138,167,"*",1
"chr1",66530755,66530853,99,"*",1
"chr1",66549728,66549936,209,"*",0
"chr1",66550946,66551052,107,"*",0
"chr1",66552154,66552250,97,"*",1
"chr1",66554927,66555099,173,"*",1
"chr1",66569790,66570002,213,"*",2
"chr1",66590195,66590330,136,"*",2
"chr1",66593665,66593798,134,"*",1
"chr1",66601055,66601220,166,"*",0
"chr1",66606452,66606655,204,"*",0
"chr1",66608392,66608492,101,"*",0
"chr1",66612088,66612288,201,"*",3
"chr1",66618162,66618269,108,"*",1
"chr1",66619425,66619563,139,"*",1
"chr1",66622456,66622637,182,"*",1
"chr1",66623210,66623341,132,"*",2
"chr1",66626428,66626614,187,"*",0
"chr1",66627194,66627322,129,"*",0
"chr1",66631388,66631531,144,"*",2
"chr1",66635857,66635957,101,"*",0
"chr1",66636928,66637014,87,"*",1
"chr1",66637914,66638097,184,"*",2
"chr1",66639246,66639340,95,"*",1
"chr1",66640551,66640640,90,"*",1
"chr1",66641616,66641717,102,"*",2
"chr1",66644272,66644452,181,"*",3
"chr1",66646371,66646639,269,"*",0
"chr1",66648381,66648515,135,"*",0
"chr1",66648901,66649039,139,"*",1
"chr1",66649674,66649770,97,"*",0
"chr1",66651460,66651630,171,"*",2
"chr1",66653296,66653388,93,"*",0
"chr1",66654010,66654045,36,"*",1
"chr1",66654384,66654602,219,"*",0
"chr1",66669096,66669296,201,"*",0
"chr1",66671586,66671709,124,"*",0
"chr1",66672657,66672782,126,"*",0
"chr1",66673987,66674110,124,"*",0
"chr1",66674887,66675093,207,"*",2
"chr1",66677316,66677500,185,"*",0
"chr1",66678065,66678230,166,"*",1
"chr1",66679564,66679743,180,"*",1
